,Country Name,Country Code_x,Indicator Name,Region,Income_Group,Sexo_o_clase,Edad,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
2198,Ecuador,ECU,Porcentaje de niños economicamente activos,America Latina y el Caribe,Ingreso mediano alto,Hombre,7 a 14 años,,,,,14.6,,16.9,,,7.4,,3.8,,,,5.911136,,,,,
2199,Ecuador,ECU,Porcentaje de niños economicamente activos,America Latina y el Caribe,Ingreso mediano alto,Mujer,7 a 14 años,,,,,9.3,,11.6,,,5.2,,2.5,,,,5.179114,,,,,
2225,"Egipto, República Árabe de",EGY,Porcentaje de niños economicamente activos,Oriente Medio y Norte de África,Ingreso mediano bajo,Hombre y Mujer,7 a 14 años,,,,,,7.9,,,,2.9,,,,,,,,,,,
2232,"Egipto, República Árabe de",EGY,Porcentaje de niños economicamente activos,Oriente Medio y Norte de África,Ingreso mediano bajo,Hombre,7 a 14 años,,,,,,11.5,,,,4.8,,,,,,,,,,,
2233,"Egipto, República Árabe de",EGY,Porcentaje de niños economicamente activos,Oriente Medio y Norte de África,Ingreso mediano bajo,Mujer,7 a 14 años,,,,,,4.3,,,,0.9,,,,,,,,,,,
2293,Eritrea,ERI,Porcentaje de niños economicamente activos,África al sur del Sahara,Ingreso bajo,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
2300,Eritrea,ERI,Porcentaje de niños economicamente activos,África al sur del Sahara,Ingreso bajo,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
2301,Eritrea,ERI,Porcentaje de niños economicamente activos,África al sur del Sahara,Ingreso bajo,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
2327,España,ESP,Porcentaje de niños economicamente activos,Europa y Asia central,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
2334,España,ESP,Porcentaje de niños economicamente activos,Europa y Asia central,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
2335,España,ESP,Porcentaje de niños economicamente activos,Europa y Asia central,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
2361,Estonia,EST,Porcentaje de niños economicamente activos,Europa y Asia central,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
2368,Estonia,EST,Porcentaje de niños economicamente activos,Europa y Asia central,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
2369,Estonia,EST,Porcentaje de niños economicamente activos,Europa y Asia central,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
2395,Etiopía,ETH,Porcentaje de niños economicamente activos,África al sur del Sahara,Ingreso bajo,Hombre y Mujer,7 a 14 años,,,,,,56.0,,,,,,26.1,,,,,,,,,
2402,Etiopía,ETH,Porcentaje de niños economicamente activos,África al sur del Sahara,Ingreso bajo,Hombre,7 a 14 años,,,,,,64.3,,,,,,32.5,,,,,,,,,
2403,Etiopía,ETH,Porcentaje de niños economicamente activos,África al sur del Sahara,Ingreso bajo,Mujer,7 a 14 años,,,,,,47.1,,,,,,19.5,,,,,,,,,
2497,Finlandia,FIN,Porcentaje de niños economicamente activos,Europa y Asia central,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
2504,Finlandia,FIN,Porcentaje de niños economicamente activos,Europa y Asia central,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
2505,Finlandia,FIN,Porcentaje de niños economicamente activos,Europa y Asia central,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
2531,Fiji,FJI,Porcentaje de niños economicamente activos,Asia oriental y el Pacífico,Ingreso mediano alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
2538,Fiji,FJI,Porcentaje de niños economicamente activos,Asia oriental y el Pacífico,Ingreso mediano alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
2539,Fiji,FJI,Porcentaje de niños economicamente activos,Asia oriental y el Pacífico,Ingreso mediano alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
2565,Francia,FRA,Porcentaje de niños economicamente activos,Europa y Asia central,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
2572,Francia,FRA,Porcentaje de niños economicamente activos,Europa y Asia central,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
2573,Francia,FRA,Porcentaje de niños economicamente activos,Europa y Asia central,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
2599,Islas Feroe,FRO,Porcentaje de niños economicamente activos,Europa y Asia central,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
2606,Islas Feroe,FRO,Porcentaje de niños economicamente activos,Europa y Asia central,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
2607,Islas Feroe,FRO,Porcentaje de niños economicamente activos,Europa y Asia central,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
2633,Micronesia (Estados Federados de),FSM,Porcentaje de niños economicamente activos,Asia oriental y el Pacífico,Ingreso mediano bajo,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
2640,Micronesia (Estados Federados de),FSM,Porcentaje de niños economicamente activos,Asia oriental y el Pacífico,Ingreso mediano bajo,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
2641,Micronesia (Estados Federados de),FSM,Porcentaje de niños economicamente activos,Asia oriental y el Pacífico,Ingreso mediano bajo,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
2667,Gabón,GAB,Porcentaje de niños economicamente activos,África al sur del Sahara,Ingreso mediano alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,24.0,,,,,,,,
2674,Gabón,GAB,Porcentaje de niños economicamente activos,África al sur del Sahara,Ingreso mediano alto,Hombre,7 a 14 años,,,,,,,,,,,,,25.6,,,,,,,,
2675,Gabón,GAB,Porcentaje de niños economicamente activos,África al sur del Sahara,Ingreso mediano alto,Mujer,7 a 14 años,,,,,,,,,,,,,22.6,,,,,,,,
2701,Reino Unido,GBR,Porcentaje de niños economicamente activos,Europa y Asia central,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
2708,Reino Unido,GBR,Porcentaje de niños economicamente activos,Europa y Asia central,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
2709,Reino Unido,GBR,Porcentaje de niños economicamente activos,Europa y Asia central,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
2735,Georgia,GEO,Porcentaje de niños economicamente activos,Europa y Asia central,Ingreso mediano alto,Hombre y Mujer,7 a 14 años,,,,,,,31.8,,,,,,,,,,,,,,
2742,Georgia,GEO,Porcentaje de niños economicamente activos,Europa y Asia central,Ingreso mediano alto,Hombre,7 a 14 años,,,,,,,33.6,,,,,,,,,,,,,,
2743,Georgia,GEO,Porcentaje de niños economicamente activos,Europa y Asia central,Ingreso mediano alto,Mujer,7 a 14 años,,,,,,,29.9,,,,,,,,,,,,,,
2769,Ghana,GHA,Porcentaje de niños economicamente activos,África al sur del Sahara,Ingreso mediano bajo,Hombre y Mujer,7 a 14 años,,,,6.0,,,48.9,,,,,,28.76078,,,,,,,,
2776,Ghana,GHA,Porcentaje de niños economicamente activos,África al sur del Sahara,Ingreso mediano bajo,Hombre,7 a 14 años,,,,6.0,,,49.9,,,,,,28.83964,,,,,,,,
2777,Ghana,GHA,Porcentaje de niños economicamente activos,África al sur del Sahara,Ingreso mediano bajo,Mujer,7 a 14 años,,,,5.9,,,48.0,,,,,,28.67899,,,,,,,,
2803,Gibraltar,GIB,Porcentaje de niños economicamente activos,Europa y Asia central,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
2810,Gibraltar,GIB,Porcentaje de niños economicamente activos,Europa y Asia central,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
2811,Gibraltar,GIB,Porcentaje de niños economicamente activos,Europa y Asia central,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
2837,Guinea,GIN,Porcentaje de niños economicamente activos,África al sur del Sahara,Ingreso bajo,Hombre y Mujer,7 a 14 años,,,,,,,,,,,44.9,,38.1,,,,,,,,
2844,Guinea,GIN,Porcentaje de niños economicamente activos,África al sur del Sahara,Ingreso bajo,Hombre,7 a 14 años,,,,,,,,,,,45.1,,40.3,,,,,,,,
2845,Guinea,GIN,Porcentaje de niños economicamente activos,África al sur del Sahara,Ingreso bajo,Mujer,7 a 14 años,,,,,,,,,,,44.7,,35.9,,,,,,,,
2871,Gambia,GMB,Porcentaje de niños economicamente activos,África al sur del Sahara,Ingreso bajo,Hombre y Mujer,7 a 14 años,25.31456,,,,,43.5,,,35.9,,,,,,,23.75,,,,,
2878,Gambia,GMB,Porcentaje de niños economicamente activos,África al sur del Sahara,Ingreso bajo,Hombre,7 a 14 años,25.36261,,,,,33.9,,,37.6,,,,,,,26.19,,,,,
2879,Gambia,GMB,Porcentaje de niños economicamente activos,África al sur del Sahara,Ingreso bajo,Mujer,7 a 14 años,25.27115,,,,,52.3,,,34.3,,,,,,,21.24,,,,,
2905,Guinea-Bissau,GNB,Porcentaje de niños economicamente activos,África al sur del Sahara,Ingreso bajo,Hombre y Mujer,7 a 14 años,67.5,,,,,,50.5,,,,,,,,63.916178783634,,,,,,
2912,Guinea-Bissau,GNB,Porcentaje de niños economicamente activos,África al sur del Sahara,Ingreso bajo,Hombre,7 a 14 años,67.4,,,,,,52.8,,,,,,,,65.349524830031,,,,,,
2913,Guinea-Bissau,GNB,Porcentaje de niños economicamente activos,África al sur del Sahara,Ingreso bajo,Mujer,7 a 14 años,67.5,,,,,,48.1,,,,,,,,62.459333875516,,,,,,
2939,Guinea Ecuatorial,GNQ,Porcentaje de niños economicamente activos,África al sur del Sahara,Ingreso mediano alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
2946,Guinea Ecuatorial,GNQ,Porcentaje de niños economicamente activos,África al sur del Sahara,Ingreso mediano alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
2947,Guinea Ecuatorial,GNQ,Porcentaje de niños economicamente activos,África al sur del Sahara,Ingreso mediano alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
2973,Grecia,GRC,Porcentaje de niños economicamente activos,Europa y Asia central,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
2980,Grecia,GRC,Porcentaje de niños economicamente activos,Europa y Asia central,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
2981,Grecia,GRC,Porcentaje de niños economicamente activos,Europa y Asia central,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
3007,Granada,GRD,Porcentaje de niños economicamente activos,America Latina y el Caribe,Ingreso mediano alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
3014,Granada,GRD,Porcentaje de niños economicamente activos,America Latina y el Caribe,Ingreso mediano alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
3015,Granada,GRD,Porcentaje de niños economicamente activos,America Latina y el Caribe,Ingreso mediano alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
3041,Groenlandia,GRL,Porcentaje de niños economicamente activos,Europa y Asia central,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
3048,Groenlandia,GRL,Porcentaje de niños economicamente activos,Europa y Asia central,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
3049,Groenlandia,GRL,Porcentaje de niños economicamente activos,Europa y Asia central,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
3075,Guatemala,GTM,Porcentaje de niños economicamente activos,America Latina y el Caribe,Ingreso mediano alto,Hombre y Mujer,7 a 14 años,,,,21.1,16.8,,18.2,,,,,,19.2,,10.60697,7.2426404164735,,,,,
3082,Guatemala,GTM,Porcentaje de niños economicamente activos,America Latina y el Caribe,Ingreso mediano alto,Hombre,7 a 14 años,,,,26.2,23.1,,24.5,,,,,,26.6,,14.6219,10.037803010883,,,,,
3083,Guatemala,GTM,Porcentaje de niños economicamente activos,America Latina y el Caribe,Ingreso mediano alto,Mujer,7 a 14 años,,,,16.0,10.5,,11.7,,,,,,11.4,,6.323827,4.2463315513856,,,,,
3143,Guyana,GUY,Porcentaje de niños economicamente activos,America Latina y el Caribe,Ingreso mediano alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
3150,Guyana,GUY,Porcentaje de niños economicamente activos,America Latina y el Caribe,Ingreso mediano alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
3151,Guyana,GUY,Porcentaje de niños economicamente activos,America Latina y el Caribe,Ingreso mediano alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
3245,Honduras,HND,Porcentaje de niños economicamente activos,America Latina y el Caribe,Ingreso mediano bajo,Hombre y Mujer,7 a 14 años,,,,,6.8,,,8.7,,,,7.8,,9.2,10.50187,,,,,,
3252,Honduras,HND,Porcentaje de niños economicamente activos,America Latina y el Caribe,Ingreso mediano bajo,Hombre,7 a 14 años,,,,,10.4,,,13.3,,,,12.4,,14.6,15.11724,,,,,,
3253,Honduras,HND,Porcentaje de niños economicamente activos,America Latina y el Caribe,Ingreso mediano bajo,Mujer,7 a 14 años,,,,,3.2,,,4.1,,,,3.0,,3.8,5.753953,,,,,,
3313,Croacia,HRV,Porcentaje de niños economicamente activos,Europa y Asia central,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
3320,Croacia,HRV,Porcentaje de niños economicamente activos,Europa y Asia central,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
3321,Croacia,HRV,Porcentaje de niños economicamente activos,Europa y Asia central,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
3347,Haití,HTI,Porcentaje de niños economicamente activos,America Latina y el Caribe,Ingreso mediano bajo,Hombre y Mujer,7 a 14 años,,,,,,,33.4,,,,,,37.8,,,,,,,,
3354,Haití,HTI,Porcentaje de niños economicamente activos,America Latina y el Caribe,Ingreso mediano bajo,Hombre,7 a 14 años,,,,,,,37.3,,,,,,40.3,,,,,,,,
3355,Haití,HTI,Porcentaje de niños economicamente activos,America Latina y el Caribe,Ingreso mediano bajo,Mujer,7 a 14 años,,,,,,,29.6,,,,,,35.2,,,,,,,,
3381,Hungría,HUN,Porcentaje de niños economicamente activos,Europa y Asia central,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
3388,Hungría,HUN,Porcentaje de niños economicamente activos,Europa y Asia central,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
3389,Hungría,HUN,Porcentaje de niños economicamente activos,Europa y Asia central,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
3551,Indonesia,IDN,Porcentaje de niños economicamente activos,Asia oriental y el Pacífico,Ingreso mediano bajo,Hombre y Mujer,7 a 14 años,8.934132,,,,,,,,,6.6,3.7,,,,,,,,,,
3558,Indonesia,IDN,Porcentaje de niños economicamente activos,Asia oriental y el Pacífico,Ingreso mediano bajo,Hombre,7 a 14 años,8.777495,,,,,,,,,7.0,4.2,,,,,,,,,,
3559,Indonesia,IDN,Porcentaje de niños economicamente activos,Asia oriental y el Pacífico,Ingreso mediano bajo,Mujer,7 a 14 años,9.101751,,,,,,,,,6.2,3.2,,,,,,,,,,
3619,Isla de Man,IMN,Porcentaje de niños economicamente activos,Europa y Asia central,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
3626,Isla de Man,IMN,Porcentaje de niños economicamente activos,Europa y Asia central,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
3627,Isla de Man,IMN,Porcentaje de niños economicamente activos,Europa y Asia central,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
3721,Irlanda,IRL,Porcentaje de niños economicamente activos,Europa y Asia central,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
3728,Irlanda,IRL,Porcentaje de niños economicamente activos,Europa y Asia central,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
3729,Irlanda,IRL,Porcentaje de niños economicamente activos,Europa y Asia central,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
3755,"Irán, República Islámica del",IRN,Porcentaje de niños economicamente activos,Oriente Medio y Norte de África,Ingreso mediano bajo,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
3762,"Irán, República Islámica del",IRN,Porcentaje de niños economicamente activos,Oriente Medio y Norte de África,Ingreso mediano bajo,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
3763,"Irán, República Islámica del",IRN,Porcentaje de niños economicamente activos,Oriente Medio y Norte de África,Ingreso mediano bajo,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
3789,Iraq,IRQ,Porcentaje de niños economicamente activos,Oriente Medio y Norte de África,Ingreso mediano alto,Hombre y Mujer,7 a 14 años,13.65009,,,,,,14.7,,,,,6.4,,,,,,,,,
3796,Iraq,IRQ,Porcentaje de niños economicamente activos,Oriente Medio y Norte de África,Ingreso mediano alto,Hombre,7 a 14 años,17.44824,,,,,,17.9,,,,,8.3,,,,,,,,,
3797,Iraq,IRQ,Porcentaje de niños economicamente activos,Oriente Medio y Norte de África,Ingreso mediano alto,Mujer,7 a 14 años,9.674926,,,,,,11.3,,,,,4.3,,,,,,,,,
3823,Islandia,ISL,Porcentaje de niños economicamente activos,Europa y Asia central,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
3830,Islandia,ISL,Porcentaje de niños economicamente activos,Europa y Asia central,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
3831,Islandia,ISL,Porcentaje de niños economicamente activos,Europa y Asia central,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
3857,Israel,ISR,Porcentaje de niños economicamente activos,Oriente Medio y Norte de África,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
3864,Israel,ISR,Porcentaje de niños economicamente activos,Oriente Medio y Norte de África,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
3865,Israel,ISR,Porcentaje de niños economicamente activos,Oriente Medio y Norte de África,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
3891,Italia,ITA,Porcentaje de niños economicamente activos,Europa y Asia central,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
3898,Italia,ITA,Porcentaje de niños economicamente activos,Europa y Asia central,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
3899,Italia,ITA,Porcentaje de niños economicamente activos,Europa y Asia central,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
3925,Jamaica,JAM,Porcentaje de niños economicamente activos,America Latina y el Caribe,Ingreso mediano alto,Hombre y Mujer,7 a 14 años,,,1.1,,,9.8,,,,,,6.2,,,,,,,,,
3932,Jamaica,JAM,Porcentaje de niños economicamente activos,America Latina y el Caribe,Ingreso mediano alto,Hombre,7 a 14 años,,,1.5,,,11.3,,,,,,6.4,,,,,,,,,
3933,Jamaica,JAM,Porcentaje de niños economicamente activos,America Latina y el Caribe,Ingreso mediano alto,Mujer,7 a 14 años,,,0.6,,,8.3,,,,,,6.0,,,,,,,,,
3959,Jordania,JOR,Porcentaje de niños economicamente activos,Oriente Medio y Norte de África,Ingreso mediano alto,Hombre y Mujer,7 a 14 años,,,,,,,,1.0,,,,,,,,,1.23,,,,
3966,Jordania,JOR,Porcentaje de niños economicamente activos,Oriente Medio y Norte de África,Ingreso mediano alto,Hombre,7 a 14 años,,,,,,,,1.6,,,,,,,,,2.01,,,,
3967,Jordania,JOR,Porcentaje de niños economicamente activos,Oriente Medio y Norte de África,Ingreso mediano alto,Mujer,7 a 14 años,,,,,,,,0.4,,,,,,,,,0.4,,,,
4027,Kazajstán,KAZ,Porcentaje de niños economicamente activos,Europa y Asia central,Ingreso mediano alto,Hombre y Mujer,7 a 14 años,,,,,,,3.6,,,,,,,,,,,,,,
4034,Kazajstán,KAZ,Porcentaje de niños economicamente activos,Europa y Asia central,Ingreso mediano alto,Hombre,7 a 14 años,,,,,,,4.4,,,,,,,,,,,,,,
4035,Kazajstán,KAZ,Porcentaje de niños economicamente activos,Europa y Asia central,Ingreso mediano alto,Mujer,7 a 14 años,,,,,,,2.8,,,,,,,,,,,,,,
4061,Kenya,KEN,Porcentaje de niños economicamente activos,África al sur del Sahara,Ingreso mediano bajo,Hombre y Mujer,7 a 14 años,37.7,,,,,,,,,34.438886165045,,,,,,,,,,,
4068,Kenya,KEN,Porcentaje de niños economicamente activos,África al sur del Sahara,Ingreso mediano bajo,Hombre,7 a 14 años,40.1,,,,,,,,,34.941671007523,,,,,,,,,,,
4069,Kenya,KEN,Porcentaje de niños economicamente activos,África al sur del Sahara,Ingreso mediano bajo,Mujer,7 a 14 años,35.2,,,,,,,,,33.92144737892,,,,,,,,,,,
4095,Kirguistán,KGZ,Porcentaje de niños economicamente activos,Europa y Asia central,Ingreso mediano bajo,Hombre y Mujer,7 a 14 años,,,,,,,5.2,36.6,,,,,,,41.080554113262,,,,,,
4102,Kirguistán,KGZ,Porcentaje de niños economicamente activos,Europa y Asia central,Ingreso mediano bajo,Hombre,7 a 14 años,,,,,,,5.8,37.5,,,,,,,47.242444904014,,,,,,
4103,Kirguistán,KGZ,Porcentaje de niños economicamente activos,Europa y Asia central,Ingreso mediano bajo,Mujer,7 a 14 años,,,,,,,4.6,35.6,,,,,,,33.703132240089,,,,,,
4129,Camboya,KHM,Porcentaje de niños economicamente activos,Asia oriental y el Pacífico,Ingreso mediano bajo,Hombre y Mujer,7 a 14 años,,52.3,,,48.9,,,,,34.5,,,11.5,,,,,,,,
4136,Camboya,KHM,Porcentaje de niños economicamente activos,Asia oriental y el Pacífico,Ingreso mediano bajo,Hombre,7 a 14 años,,52.4,,,49.6,,,,,35.0,,,11.0,,,,,,,,
4137,Camboya,KHM,Porcentaje de niños economicamente activos,Asia oriental y el Pacífico,Ingreso mediano bajo,Mujer,7 a 14 años,,52.1,,,48.1,,,,,33.9,,,12.1,,,,,,,,
4163,Kiribati,KIR,Porcentaje de niños economicamente activos,Asia oriental y el Pacífico,Ingreso mediano bajo,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
4170,Kiribati,KIR,Porcentaje de niños economicamente activos,Asia oriental y el Pacífico,Ingreso mediano bajo,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
4171,Kiribati,KIR,Porcentaje de niños economicamente activos,Asia oriental y el Pacífico,Ingreso mediano bajo,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
4197,Saint Kitts y Nevis,KNA,Porcentaje de niños economicamente activos,America Latina y el Caribe,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
