,Country Name,Country Code_x,Indicator Name,Region,Income_Group,Sexo_o_clase,Edad,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,id,lon,lat
517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SDS,30.247,7.308919
518,Senegal,SEN,Porcentaje de niños economicamente activos,África al sur del Sahara (excluido altos ingresos),Países de ingreso mediano bajo,Hombre y Mujer,7 a 14 años,,,,,,18.5,,,,,,13.1,,,,25.138870916659,,,,,,SEN,-14.47267,14.36616
519,Senegal,SEN,Porcentaje de niños economicamente activos,África al sur del Sahara (excluido altos ingresos),Países de ingreso mediano bajo,Hombre,7 a 14 años,,,,,,24.4,,,,,,17.6,,,,37.264055686365,,,,,,SEN,-14.47267,14.36616
520,Senegal,SEN,Porcentaje de niños economicamente activos,África al sur del Sahara (excluido altos ingresos),Países de ingreso mediano bajo,Mujer,7 a 14 años,,,,,,12.6,,,,,,8.7,,,,13.053275987126,,,,,,SEN,-14.47267,14.36616
521,Singapur,SGP,Porcentaje de niños economicamente activos,Asia oriental y el pacífico,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,,SGP,103.8173,1.359611
522,Singapur,SGP,Porcentaje de niños economicamente activos,Asia oriental y el pacífico,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,,SGP,103.8173,1.359611
523,Singapur,SGP,Porcentaje de niños economicamente activos,Asia oriental y el pacífico,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,,SGP,103.8173,1.359611
524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SGS,-36.43255,-54.46478
525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SHN,-9.568611,-12.3841
526,Islas Salomón,SLB,Porcentaje de niños economicamente activos,Asia oriental y el Pacífico (excluido altos ingresos),Países de ingreso mediano bajo,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,,SLB,159.632,-8.921392
527,Islas Salomón,SLB,Porcentaje de niños economicamente activos,Asia oriental y el Pacífico (excluido altos ingresos),Países de ingreso mediano bajo,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,,SLB,159.632,-8.921392
528,Islas Salomón,SLB,Porcentaje de niños economicamente activos,Asia oriental y el Pacífico (excluido altos ingresos),Países de ingreso mediano bajo,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,,SLB,159.632,-8.921392
529,Sierra Leona,SLE,Porcentaje de niños economicamente activos,África al sur del Sahara (excluido altos ingresos),Países de ingreso bajo,Hombre y Mujer,7 a 14 años,65.0,,,,,62.7,,14.9,53.7,,39.9,,,59.2,,,,,,,,SLE,-11.79164,8.563549
530,Sierra Leona,SLE,Porcentaje de niños economicamente activos,África al sur del Sahara (excluido altos ingresos),Países de ingreso bajo,Hombre,7 a 14 años,64.7,,,,,63.6,,14.9,55.0,,40.8,,,60.7,,,,,,,,SLE,-11.79164,8.563549
531,Sierra Leona,SLE,Porcentaje de niños economicamente activos,África al sur del Sahara (excluido altos ingresos),Países de ingreso bajo,Mujer,7 a 14 años,65.4,,,,,61.8,,14.9,52.5,,39.1,,,57.5,,,,,,,,SLE,-11.79164,8.563549
532,El Salvador,SLV,Porcentaje de niños economicamente activos,América Latina y el Caribe (excluido altos ingresos),Países de ingreso mediano bajo,Hombre y Mujer,7 a 14 años,,,,12.6609317489,,,,7.1,,7.4,,7.442466,7.0,7.800059,,,,,,,,SLV,-88.8711,13.73952
533,El Salvador,SLV,Porcentaje de niños economicamente activos,América Latina y el Caribe (excluido altos ingresos),Países de ingreso mediano bajo,Hombre,7 a 14 años,,,,17.0550538663,,,,10.1,,10.6,,10.35156,10.0,10.94549,,,,,,,,SLV,-88.8711,13.73952
534,El Salvador,SLV,Porcentaje de niños economicamente activos,América Latina y el Caribe (excluido altos ingresos),Países de ingreso mediano bajo,Mujer,7 a 14 años,,,,8.1127204865,,,,3.8,,4.1,,4.357373,4.0,4.569547,,,,,,,,SLV,-88.8711,13.73952
535,San Marino,SMR,Porcentaje de niños economicamente activos,Europa y Asia central,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,,SMR,12.45866,43.94219
536,San Marino,SMR,Porcentaje de niños economicamente activos,Europa y Asia central,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,,SMR,12.45866,43.94219
537,San Marino,SMR,Porcentaje de niños economicamente activos,Europa y Asia central,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,,SMR,12.45866,43.94219
538,Somalia,SOM,Porcentaje de niños economicamente activos,África al sur del Sahara (excluido altos ingresos),Países de ingreso bajo,Hombre y Mujer,7 a 14 años,,,,,,,43.5,,,,,,,,,,,,,,,SOM,46.2514,9.733583
539,Somalia,SOM,Porcentaje de niños economicamente activos,África al sur del Sahara (excluido altos ingresos),Países de ingreso bajo,Hombre,7 a 14 años,,,,,,,45.5,,,,,,,,,,,,,,,SOM,46.2514,9.733583
540,Somalia,SOM,Porcentaje de niños economicamente activos,África al sur del Sahara (excluido altos ingresos),Países de ingreso bajo,Mujer,7 a 14 años,,,,,,,41.5,,,,,,,,,,,,,,,SOM,46.2514,9.733583
541,Somalia,SOM,Porcentaje de niños economicamente activos,África al sur del Sahara (excluido altos ingresos),Países de ingreso bajo,Hombre y Mujer,7 a 14 años,,,,,,,43.5,,,,,,,,,,,,,,,SOM,45.70664,4.751199
542,Somalia,SOM,Porcentaje de niños economicamente activos,África al sur del Sahara (excluido altos ingresos),Países de ingreso bajo,Hombre,7 a 14 años,,,,,,,45.5,,,,,,,,,,,,,,,SOM,45.70664,4.751199
543,Somalia,SOM,Porcentaje de niños economicamente activos,África al sur del Sahara (excluido altos ingresos),Países de ingreso bajo,Mujer,7 a 14 años,,,,,,,41.5,,,,,,,,,,,,,,,SOM,45.70664,4.751199
544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPM,-56.30268,46.92031
545,Serbia,SRB,Porcentaje de niños economicamente activos,Europa y Asia central (excluido altos ingresos),Ingreso mediano alto,Hombre y Mujer,7 a 14 años,,,,,,6.9,,,,,,,,,17.9379,,,,,,,SRB,20.78855,44.2218
546,Serbia,SRB,Porcentaje de niños economicamente activos,Europa y Asia central (excluido altos ingresos),Ingreso mediano alto,Hombre,7 a 14 años,,,,,,7.2,,,,,,,,,23.42707,,,,,,,SRB,20.78855,44.2218
547,Serbia,SRB,Porcentaje de niños economicamente activos,Europa y Asia central (excluido altos ingresos),Ingreso mediano alto,Mujer,7 a 14 años,,,,,,6.6,,,,,,,,,12.88802,,,,,,,SRB,20.78855,44.2218
548,Santo Tomé y Príncipe,STP,Porcentaje de niños economicamente activos,África al sur del Sahara (excluido altos ingresos),Países de ingreso mediano bajo,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,,STP,6.72361,0.444379
549,Santo Tomé y Príncipe,STP,Porcentaje de niños economicamente activos,África al sur del Sahara (excluido altos ingresos),Países de ingreso mediano bajo,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,,STP,6.72361,0.444379
550,Santo Tomé y Príncipe,STP,Porcentaje de niños economicamente activos,África al sur del Sahara (excluido altos ingresos),Países de ingreso mediano bajo,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,,STP,6.72361,0.444379
551,Suriname,SUR,Porcentaje de niños economicamente activos,América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,,SUR,-55.91186,4.130968
552,Suriname,SUR,Porcentaje de niños economicamente activos,América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,,SUR,-55.91186,4.130968
553,Suriname,SUR,Porcentaje de niños economicamente activos,América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,,SUR,-55.91186,4.130968
554,República Eslovaca,SVK,Porcentaje de niños economicamente activos,Europa y Asia central,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,,SVK,19.47807,48.7053
555,República Eslovaca,SVK,Porcentaje de niños economicamente activos,Europa y Asia central,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,,SVK,19.47807,48.7053
556,República Eslovaca,SVK,Porcentaje de niños economicamente activos,Europa y Asia central,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,,SVK,19.47807,48.7053
557,Eslovenia,SVN,Porcentaje de niños economicamente activos,Europa y Asia central,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,,SVN,14.80331,46.11555
558,Eslovenia,SVN,Porcentaje de niños economicamente activos,Europa y Asia central,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,,SVN,14.80331,46.11555
559,Eslovenia,SVN,Porcentaje de niños economicamente activos,Europa y Asia central,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,,SVN,14.80331,46.11555
560,Suecia,SWE,Porcentaje de niños economicamente activos,Europa y Asia central,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,,SWE,16.74489,62.77964
561,Suecia,SWE,Porcentaje de niños economicamente activos,Europa y Asia central,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,,SWE,16.74489,62.77964
562,Suecia,SWE,Porcentaje de niños economicamente activos,Europa y Asia central,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,,SWE,16.74489,62.77964
563,Eswatini,SWZ,Porcentaje de niños economicamente activos,África al sur del Sahara (excluido altos ingresos),Países de ingreso mediano bajo,Hombre y Mujer,7 a 14 años,11.2,,,,,,,,,,13.3,,,,,,,,,,,SWZ,31.48108,-26.55867
564,Eswatini,SWZ,Porcentaje de niños economicamente activos,África al sur del Sahara (excluido altos ingresos),Países de ingreso mediano bajo,Hombre,7 a 14 años,11.4,,,,,,,,,,14.5,,,,,,,,,,,SWZ,31.48108,-26.55867
565,Eswatini,SWZ,Porcentaje de niños economicamente activos,África al sur del Sahara (excluido altos ingresos),Países de ingreso mediano bajo,Mujer,7 a 14 años,10.9,,,,,,,,,,12.1,,,,,,,,,,,SWZ,31.48108,-26.55867
566,Sint Maarten (Dutch part),SXM,Porcentaje de niños economicamente activos,America Latina y el Caribe,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,,SXM,-63.0566,18.05082
567,Sint Maarten (Dutch part),SXM,Porcentaje de niños economicamente activos,America Latina y el Caribe,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,,SXM,-63.0566,18.05082
568,Sint Maarten (Dutch part),SXM,Porcentaje de niños economicamente activos,America Latina y el Caribe,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,,SXM,-63.0566,18.05082
569,Seychelles,SYC,Porcentaje de niños economicamente activos,Oriente Medio y Norte de África,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,,SYC,55.47536,-4.66109
570,Seychelles,SYC,Porcentaje de niños economicamente activos,Oriente Medio y Norte de África,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,,SYC,55.47536,-4.66109
571,Seychelles,SYC,Porcentaje de niños economicamente activos,Oriente Medio y Norte de África,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,,SYC,55.47536,-4.66109
572,República Árabe Siria,SYR,Porcentaje de niños economicamente activos,Oriente Medio y Norte de África (excluido altos ingresos),Países de ingreso bajo,Hombre y Mujer,7 a 14 años,,,,,,,6.6,,,,,,,,,,,,,,,SYR,38.50703,35.02593
573,República Árabe Siria,SYR,Porcentaje de niños economicamente activos,Oriente Medio y Norte de África (excluido altos ingresos),Países de ingreso bajo,Hombre,7 a 14 años,,,,,,,8.8,,,,,,,,,,,,,,,SYR,38.50703,35.02593
574,República Árabe Siria,SYR,Porcentaje de niños economicamente activos,Oriente Medio y Norte de África (excluido altos ingresos),Países de ingreso bajo,Mujer,7 a 14 años,,,,,,,4.3,,,,,,,,,,,,,,,SYR,38.50703,35.02593
575,Islas Turcas y Caicos,TCA,Porcentaje de niños economicamente activos,America Latina y el Caribe,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,,TCA,-71.97288,21.83035
576,Islas Turcas y Caicos,TCA,Porcentaje de niños economicamente activos,America Latina y el Caribe,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,,TCA,-71.97288,21.83035
577,Islas Turcas y Caicos,TCA,Porcentaje de niños economicamente activos,America Latina y el Caribe,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,,TCA,-71.97288,21.83035
578,Chad,TCD,Porcentaje de niños economicamente activos,África al sur del Sahara (excluido altos ingresos),Países de ingreso bajo,Hombre y Mujer,7 a 14 años,,,,,60.4,,,,,,33.1,,,,,55.895620252117,,,,,,TCD,18.64405,15.3334
579,Chad,TCD,Porcentaje de niños economicamente activos,África al sur del Sahara (excluido altos ingresos),Países de ingreso bajo,Hombre,7 a 14 años,,,,,64.4,,,,,,32.1,,,,,56.709070533588,,,,,,TCD,18.64405,15.3334
580,Chad,TCD,Porcentaje de niños economicamente activos,África al sur del Sahara (excluido altos ingresos),Países de ingreso bajo,Mujer,7 a 14 años,,,,,56.2,,,,,,34.2,,,,,55.08938460203,,,,,,TCD,18.64405,15.3334
581,Togo,TGO,Porcentaje de niños economicamente activos,África al sur del Sahara (excluido altos ingresos),Países de ingreso bajo,Hombre y Mujer,7 a 14 años,,,,,,,38.68966,,,,48.8,,,,35.225900214957,,,,,,,TGO,0.9618189,8.524685
582,Togo,TGO,Porcentaje de niños economicamente activos,África al sur del Sahara (excluido altos ingresos),Países de ingreso bajo,Hombre,7 a 14 años,,,,,,,39.84446,,,,50.3,,,,37.080401632621,,,,,,,TGO,0.9618189,8.524685
583,Togo,TGO,Porcentaje de niños economicamente activos,África al sur del Sahara (excluido altos ingresos),Países de ingreso bajo,Mujer,7 a 14 años,,,,,,,37.4305,,,,47.0,,,,33.071973136429,,,,,,,TGO,0.9618189,8.524685
584,Tailandia,THA,Porcentaje de niños economicamente activos,Asia oriental y el Pacífico (excluido altos ingresos),Ingreso mediano alto,Hombre y Mujer,7 a 14 años,,,,,,15.1,15.1,,,,,,,,,,,,,,,THA,101.0023,15.11748
585,Tailandia,THA,Porcentaje de niños economicamente activos,Asia oriental y el Pacífico (excluido altos ingresos),Ingreso mediano alto,Hombre,7 a 14 años,,,,,,15.7,15.7,,,,,,,,,,,,,,,THA,101.0023,15.11748
586,Tailandia,THA,Porcentaje de niños economicamente activos,Asia oriental y el Pacífico (excluido altos ingresos),Ingreso mediano alto,Mujer,7 a 14 años,,,,,,14.4,14.4,,,,,,,,,,,,,,,THA,101.0023,15.11748
587,Tayikistán,TJK,Porcentaje de niños economicamente activos,Europa y Asia central (excluido altos ingresos),Países de ingreso mediano bajo,Hombre y Mujer,7 a 14 años,,,,,,8.9,,,,,,,,,,,,,,,,TJK,71.01314,38.53087
588,Tayikistán,TJK,Porcentaje de niños economicamente activos,Europa y Asia central (excluido altos ingresos),Países de ingreso mediano bajo,Hombre,7 a 14 años,,,,,,8.7,,,,,,,,,,,,,,,,TJK,71.01314,38.53087
589,Tayikistán,TJK,Porcentaje de niños economicamente activos,Europa y Asia central (excluido altos ingresos),Países de ingreso mediano bajo,Mujer,7 a 14 años,,,,,,9.1,,,,,,,,,,,,,,,,TJK,71.01314,38.53087
590,Turkmenistán,TKM,Porcentaje de niños economicamente activos,Europa y Asia central (excluido altos ingresos),Ingreso mediano alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,,TKM,59.37014,39.11583
591,Turkmenistán,TKM,Porcentaje de niños economicamente activos,Europa y Asia central (excluido altos ingresos),Ingreso mediano alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,,TKM,59.37014,39.11583
592,Turkmenistán,TKM,Porcentaje de niños economicamente activos,Europa y Asia central (excluido altos ingresos),Ingreso mediano alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,,TKM,59.37014,39.11583
593,Timor-Leste,TLS,Porcentaje de niños economicamente activos,Asia oriental y el Pacífico (excluido altos ingresos),Países de ingreso mediano bajo,Hombre y Mujer,7 a 14 años,,7.6,,,,,,19.9,,,,,,,,,,,,,,TLS,125.8436,-8.829186
594,Timor-Leste,TLS,Porcentaje de niños economicamente activos,Asia oriental y el Pacífico (excluido altos ingresos),Países de ingreso mediano bajo,Hombre,7 a 14 años,,7.1,,,,,,22.2,,,,,,,,,,,,,,TLS,125.8436,-8.829186
595,Timor-Leste,TLS,Porcentaje de niños economicamente activos,Asia oriental y el Pacífico (excluido altos ingresos),Países de ingreso mediano bajo,Mujer,7 a 14 años,,8.1,,,,,,17.7,,,,,,,,,,,,,,TLS,125.8436,-8.829186
596,Tonga,TON,Porcentaje de niños economicamente activos,Asia oriental y el Pacífico (excluido altos ingresos),Ingreso mediano alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,,TON,-174.8068,-20.4237
597,Tonga,TON,Porcentaje de niños economicamente activos,Asia oriental y el Pacífico (excluido altos ingresos),Ingreso mediano alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,,TON,-174.8068,-20.4237
598,Tonga,TON,Porcentaje de niños economicamente activos,Asia oriental y el Pacífico (excluido altos ingresos),Ingreso mediano alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,,TON,-174.8068,-20.4237
599,Trinidad y Tobago,TTO,Porcentaje de niños economicamente activos,America Latina y el Caribe,Ingreso alto,Hombre y Mujer,7 a 14 años,3.9,,,,,,3.4,,,,,,,,,,,,,,,TTO,-61.26469,10.4579
600,Trinidad y Tobago,TTO,Porcentaje de niños economicamente activos,America Latina y el Caribe,Ingreso alto,Hombre,7 a 14 años,5.2,,,,,,4.1,,,,,,,,,,,,,,,TTO,-61.26469,10.4579
601,Trinidad y Tobago,TTO,Porcentaje de niños economicamente activos,America Latina y el Caribe,Ingreso alto,Mujer,7 a 14 años,2.8,,,,,,2.7,,,,,,,,,,,,,,,TTO,-61.26469,10.4579
602,Túnez,TUN,Porcentaje de niños economicamente activos,Oriente Medio y Norte de África (excluido altos ingresos),Países de ingreso mediano bajo,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,3.4,,,,,,,,,TUN,9.551995,34.11994
603,Túnez,TUN,Porcentaje de niños economicamente activos,Oriente Medio y Norte de África (excluido altos ingresos),Países de ingreso mediano bajo,Hombre,7 a 14 años,,,,,,,,,,,,,3.9,,,,,,,,,TUN,9.551995,34.11994
604,Túnez,TUN,Porcentaje de niños economicamente activos,Oriente Medio y Norte de África (excluido altos ingresos),Países de ingreso mediano bajo,Mujer,7 a 14 años,,,,,,,,,,,,,2.7,,,,,,,,,TUN,9.551995,34.11994
605,Turquía,TUR,Porcentaje de niños economicamente activos,Europa y Asia central (excluido altos ingresos),Ingreso mediano alto,Hombre y Mujer,7 a 14 años,,,,,,,2.6,,,,,,,,,,,,,,,TUR,35.16805,39.06189
606,Turquía,TUR,Porcentaje de niños economicamente activos,Europa y Asia central (excluido altos ingresos),Ingreso mediano alto,Hombre,7 a 14 años,,,,,,,3.3,,,,,,,,,,,,,,,TUR,35.16805,39.06189
607,Turquía,TUR,Porcentaje de niños economicamente activos,Europa y Asia central (excluido altos ingresos),Ingreso mediano alto,Mujer,7 a 14 años,,,,,,,1.8,,,,,,,,,,,,,,,TUR,35.16805,39.06189
608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TWN,120.9538,23.75338
609,Tanzanía,TZA,Porcentaje de niños economicamente activos,África al sur del Sahara (excluido altos ingresos),Países de ingreso mediano bajo,Hombre y Mujer,7 a 14 años,,40.3521593213,,,,,31.1,,,,,29.4,,,34.73484,,,,,,,TZA,34.81222,-6.275871
610,Tanzanía,TZA,Porcentaje de niños economicamente activos,África al sur del Sahara (excluido altos ingresos),Países de ingreso mediano bajo,Hombre,7 a 14 años,,41.4733688044,,,,,35.0,,,,,30.8,,,35.26557,,,,,,,TZA,34.81222,-6.275871
611,Tanzanía,TZA,Porcentaje de niños economicamente activos,África al sur del Sahara (excluido altos ingresos),Países de ingreso mediano bajo,Mujer,7 a 14 años,,39.2195644612,,,,,27.1,,,,,28.1,,,34.17038,,,,,,,TZA,34.81222,-6.275871
612,Uganda,UGA,Porcentaje de niños economicamente activos,África al sur del Sahara (excluido altos ingresos),Países de ingreso bajo,Hombre y Mujer,7 a 14 años,,,,,,,38.17033,,,,,,36.7,,,,,,,,,UGA,32.36804,1.2747
613,Uganda,UGA,Porcentaje de niños economicamente activos,África al sur del Sahara (excluido altos ingresos),Países de ingreso bajo,Hombre,7 a 14 años,,,,,,,39.82124,,,,,,37.1,,,,,,,,,UGA,32.36804,1.2747
614,Uganda,UGA,Porcentaje de niños economicamente activos,África al sur del Sahara (excluido altos ingresos),Países de ingreso bajo,Mujer,7 a 14 años,,,,,,,36.49879,,,,,,36.3,,,,,,,,,UGA,32.36804,1.2747
615,Ucrania,UKR,Porcentaje de niños economicamente activos,Europa y Asia central (excluido altos ingresos),Países de ingreso mediano bajo,Hombre y Mujer,7 a 14 años,,,,,,17.3,,,,,,,5.0,,,,,,,,,UKR,31.38229,48.99654
616,Ucrania,UKR,Porcentaje de niños economicamente activos,Europa y Asia central (excluido altos ingresos),Países de ingreso mediano bajo,Hombre,7 a 14 años,,,,,,18.0,,,,,,,5.1,,,,,,,,,UKR,31.38229,48.99654
617,Ucrania,UKR,Porcentaje de niños economicamente activos,Europa y Asia central (excluido altos ingresos),Países de ingreso mediano bajo,Mujer,7 a 14 años,,,,,,16.6,,,,,,,5.0,,,,,,,,,UKR,31.38229,48.99654
618,Uruguay,URY,Porcentaje de niños economicamente activos,America Latina y el Caribe,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,7.3,,,,,,,,,,,,URY,-56.0173,-32.79901
619,Uruguay,URY,Porcentaje de niños economicamente activos,America Latina y el Caribe,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,9.4,,,,,,,,,,,,URY,-56.0173,-32.79901
620,Uruguay,URY,Porcentaje de niños economicamente activos,America Latina y el Caribe,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,5.0,,,,,,,,,,,,URY,-56.0173,-32.79901
621,Estados Unidos,USA,Porcentaje de niños economicamente activos,America del Norte,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,,USA,-112.4621,45.68
622,Estados Unidos,USA,Porcentaje de niños economicamente activos,America del Norte,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,,USA,-112.4621,45.68
623,Estados Unidos,USA,Porcentaje de niños economicamente activos,America del Norte,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,,USA,-112.4621,45.68
624,Uzbekistán,UZB,Porcentaje de niños economicamente activos,Europa y Asia central (excluido altos ingresos),Países de ingreso mediano bajo,Hombre y Mujer,7 a 14 años,18.09417,,,,,5.1,5.1,,,,,,,,,,,,,,,UZB,63.13933,41.75581
625,Uzbekistán,UZB,Porcentaje de niños economicamente activos,Europa y Asia central (excluido altos ingresos),Países de ingreso mediano bajo,Hombre,7 a 14 años,21.99937,,,,,5.3,5.3,,,,,,,,,,,,,,,UZB,63.13933,41.75581
626,Uzbekistán,UZB,Porcentaje de niños economicamente activos,Europa y Asia central (excluido altos ingresos),Países de ingreso mediano bajo,Mujer,7 a 14 años,13.98417,,,,,4.9,4.9,,,,,,,,,,,,,,,UZB,63.13933,41.75581
627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VAT,12.43287,41.9021
628,San Vicente y las Granadinas,VCT,Porcentaje de niños economicamente activos,América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,,VCT,-61.20046,13.22535
629,San Vicente y las Granadinas,VCT,Porcentaje de niños economicamente activos,América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,,VCT,-61.20046,13.22535
630,San Vicente y las Granadinas,VCT,Porcentaje de niños economicamente activos,América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,,VCT,-61.20046,13.22535
631,Venezuela,VEN,Porcentaje de niños economicamente activos,America Latina y el Caribe,No clasificado,Hombre y Mujer,7 a 14 años,,,,9.1,,5.4,5.1,,,,,,,3.910936,,,,,,,,VEN,-66.18112,7.124726
632,Venezuela,VEN,Porcentaje de niños economicamente activos,America Latina y el Caribe,No clasificado,Hombre,7 a 14 años,,,,11.4,,7.1,6.9,,,,,,,5.368505,,,,,,,,VEN,-66.18112,7.124726
633,Venezuela,VEN,Porcentaje de niños economicamente activos,America Latina y el Caribe,No clasificado,Mujer,7 a 14 años,,,,6.6,,3.6,3.3,,,,,,,2.389926,,,,,,,,VEN,-66.18112,7.124726
634,Islas Vírgenes Británicas,VGB,Porcentaje de niños economicamente activos,America Latina y el Caribe,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,,VGB,-64.47124,18.52561
635,Islas Vírgenes Británicas,VGB,Porcentaje de niños economicamente activos,America Latina y el Caribe,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,,VGB,-64.47124,18.52561
636,Islas Vírgenes Británicas,VGB,Porcentaje de niños economicamente activos,America Latina y el Caribe,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,,VGB,-64.47124,18.52561
637,Islas Vírgenes (EE.UU.),VIR,Porcentaje de niños economicamente activos,America Latina y el Caribe,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,,VIR,-64.80279,17.95713
638,Islas Vírgenes (EE.UU.),VIR,Porcentaje de niños economicamente activos,America Latina y el Caribe,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,,VIR,-64.80279,17.95713
639,Islas Vírgenes (EE.UU.),VIR,Porcentaje de niños economicamente activos,America Latina y el Caribe,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,,VIR,-64.80279,17.95713
640,Viet Nam,VNM,Porcentaje de niños economicamente activos,Asia oriental y el Pacífico (excluido altos ingresos),Países de ingreso mediano bajo,Hombre y Mujer,7 a 14 años,,,,,,,21.3,,,,,13.0,10.9,,,,,,,,,VNM,106.2986,16.64601
641,Viet Nam,VNM,Porcentaje de niños economicamente activos,Asia oriental y el Pacífico (excluido altos ingresos),Países de ingreso mediano bajo,Hombre,7 a 14 años,,,,,,,21.0,,,,,12.5,11.7,,,,,,,,,VNM,106.2986,16.64601
642,Viet Nam,VNM,Porcentaje de niños economicamente activos,Asia oriental y el Pacífico (excluido altos ingresos),Países de ingreso mediano bajo,Mujer,7 a 14 años,,,,,,,21.6,,,,,13.5,10.1,,,,,,,,,VNM,106.2986,16.64601
643,Vanuatu,VUT,Porcentaje de niños economicamente activos,Asia oriental y el Pacífico (excluido altos ingresos),Países de ingreso mediano bajo,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,,VUT,167.6874,-16.22936
